dataset_kind,dataset_id,dataset_slug,dataset_name,record_kind,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,value,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,series_code,source_series_code,source_system,source_label,metric_type,reporting_basis,temporal_granularity,unit,geography_key,dimension_key,mapping_relation,comparability,aggregation_policy,availability_status,missing_value_policy,definition_version,case_definition,case_definition_uri,quality_status,is_selected_series,data_layer,projection_policy,coverage_status,loss_risk,selected_series_codes,available_series_count,provenance_note,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D122,trichinellosis,Trichinellosis,public_projection,CA,Canada,D122,Trichinellosis,旋毛虫病,Parasitic,1995-01-01,1995-01,8,8,,,,missing_population,,SER_CA_PHAC_CNDSS_D123_ANNUAL,,,,,,annual,,,,,,,,,,,,,,series_registry,single_series,parity,,SER_CA_PHAC_CNDSS_D123_ANNUAL,1,The public curve is read directly from one registered source series.,all,Canada PHAC CNDSS Annual,https://diseases.canada.ca/notifiable/extract-dataset,web,all,Canada PHAC CNDSS Annual,https://diseases.canada.ca/notifiable/extract-dataset,web
disease,D122,trichinellosis,Trichinellosis,source_series_observation,CA,Canada,D122,Trichinellosis,旋毛虫病,Parasitic,1995-01-01,1995-01,8,8,,,,,,SER_CA_PHAC_CNDSS_D123_ANNUAL,SER_CA_PHAC_CNDSS_D123_ANNUAL,SRC_CA_PHAC_CNDSS,Trichinosis,case_notifications,provincial_territorial_voluntary_notifications_national,annual,count,country:CA:national,all,exact,conditional,non_additive,active,missing_is_unknown,CNDSS_NATIONAL_ANNUAL_2026_08,PHAC CNDSS national annual reported count assembled from voluntary provincial and territorial submissions. Disease-specific reporting coverage and definitions vary over time; null cells are unknown and explicit zeroes are retained.,,raw,True,series_registry,single_series,parity,,SER_CA_PHAC_CNDSS_D123_ANNUAL,1,The public curve is read directly from one registered source series.,all,Canada PHAC CNDSS Annual,https://diseases.canada.ca/notifiable/extract-dataset,web,all,Canada PHAC CNDSS Annual,https://diseases.canada.ca/notifiable/extract-dataset,web
disease,D122,trichinellosis,Trichinellosis,public_projection,CA,Canada,D122,Trichinellosis,旋毛虫病,Parasitic,1996-01-01,1996-01,3,3,,,,missing_population,,SER_CA_PHAC_CNDSS_D123_ANNUAL,,,,,,annual,,,,,,,,,,,,,,series_registry,single_series,parity,,SER_CA_PHAC_CNDSS_D123_ANNUAL,1,The public curve is read directly from one registered source series.,all,Canada PHAC CNDSS Annual,https://diseases.canada.ca/notifiable/extract-dataset,web,all,Canada PHAC CNDSS Annual,https://diseases.canada.ca/notifiable/extract-dataset,web
disease,D122,trichinellosis,Trichinellosis,source_series_observation,CA,Canada,D122,Trichinellosis,旋毛虫病,Parasitic,1996-01-01,1996-01,3,3,,,,,,SER_CA_PHAC_CNDSS_D123_ANNUAL,SER_CA_PHAC_CNDSS_D123_ANNUAL,SRC_CA_PHAC_CNDSS,Trichinosis,case_notifications,provincial_territorial_voluntary_notifications_national,annual,count,country:CA:national,all,exact,conditional,non_additive,active,missing_is_unknown,CNDSS_NATIONAL_ANNUAL_2026_08,PHAC CNDSS national annual reported count assembled from voluntary provincial and territorial submissions. Disease-specific reporting coverage and definitions vary over time; null cells are unknown and explicit zeroes are retained.,,raw,True,series_registry,single_series,parity,,SER_CA_PHAC_CNDSS_D123_ANNUAL,1,The public curve is read directly from one registered source series.,all,Canada PHAC CNDSS Annual,https://diseases.canada.ca/notifiable/extract-dataset,web,all,Canada PHAC CNDSS Annual,https://diseases.canada.ca/notifiable/extract-dataset,web
disease,D122,trichinellosis,Trichinellosis,public_projection,NO,Norway,D122,Trichinellosis,旋毛虫病,Parasitic,1996-01-01,1996-01,0,0,,,,missing_population,,SER_NO_ECDC_TRIC_ANNUAL,,,,,,annual,,,,,,,,,,,,,,mixed,representative_series,legacy_gap_fill,non_additive_series_not_rolled_up,SER_NO_ECDC_TRIC_ANNUAL,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition. Registry facts replace matching periods; legacy-only periods are retained as explicit coverage gap fills.,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api
disease,D122,trichinellosis,Trichinellosis,source_series_observation,NO,Norway,D122,Trichinellosis,旋毛虫病,Parasitic,1996-01-01,1996-01,0,0,,,,,,SER_NO_FHI_407_MONTHLY,SER_NO_FHI_407_MONTHLY,SRC_NO_FHI_MSIS,Trikinose,case_notifications,national_notifiable_disease_registry,monthly,count,country:NO:national,all,exact,conditional,non_additive,active,missing_is_unknown,NO_FHI_MSIS_diagnosis_monthly,Norway FHI MSIS national monthly diagnosis series; FHI MSIS diagnosis mapping.,,raw,False,mixed,representative_series,legacy_gap_fill,non_additive_series_not_rolled_up,SER_NO_ECDC_TRIC_ANNUAL,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition. Registry facts replace matching periods; legacy-only periods are retained as explicit coverage gap fills.,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api
disease,D122,trichinellosis,Trichinellosis,public_projection,NO,Norway,D122,Trichinellosis,旋毛虫病,Parasitic,1996-02-01,1996-02,0,0,,,,missing_population,,SER_NO_ECDC_TRIC_ANNUAL,,,,,,annual,,,,,,,,,,,,,,mixed,representative_series,legacy_gap_fill,non_additive_series_not_rolled_up,SER_NO_ECDC_TRIC_ANNUAL,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition. Registry facts replace matching periods; legacy-only periods are retained as explicit coverage gap fills.,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api
disease,D122,trichinellosis,Trichinellosis,source_series_observation,NO,Norway,D122,Trichinellosis,旋毛虫病,Parasitic,1996-02-01,1996-02,0,0,,,,,,SER_NO_FHI_407_MONTHLY,SER_NO_FHI_407_MONTHLY,SRC_NO_FHI_MSIS,Trikinose,case_notifications,national_notifiable_disease_registry,monthly,count,country:NO:national,all,exact,conditional,non_additive,active,missing_is_unknown,NO_FHI_MSIS_diagnosis_monthly,Norway FHI MSIS national monthly diagnosis series; FHI MSIS diagnosis mapping.,,raw,False,mixed,representative_series,legacy_gap_fill,non_additive_series_not_rolled_up,SER_NO_ECDC_TRIC_ANNUAL,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition. Registry facts replace matching periods; legacy-only periods are retained as explicit coverage gap fills.,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api
disease,D122,trichinellosis,Trichinellosis,public_projection,NO,Norway,D122,Trichinellosis,旋毛虫病,Parasitic,1996-03-01,1996-03,0,0,,,,missing_population,,SER_NO_ECDC_TRIC_ANNUAL,,,,,,annual,,,,,,,,,,,,,,mixed,representative_series,legacy_gap_fill,non_additive_series_not_rolled_up,SER_NO_ECDC_TRIC_ANNUAL,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition. Registry facts replace matching periods; legacy-only periods are retained as explicit coverage gap fills.,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api
disease,D122,trichinellosis,Trichinellosis,source_series_observation,NO,Norway,D122,Trichinellosis,旋毛虫病,Parasitic,1996-03-01,1996-03,0,0,,,,,,SER_NO_FHI_407_MONTHLY,SER_NO_FHI_407_MONTHLY,SRC_NO_FHI_MSIS,Trikinose,case_notifications,national_notifiable_disease_registry,monthly,count,country:NO:national,all,exact,conditional,non_additive,active,missing_is_unknown,NO_FHI_MSIS_diagnosis_monthly,Norway FHI MSIS national monthly diagnosis series; FHI MSIS diagnosis mapping.,,raw,False,mixed,representative_series,legacy_gap_fill,non_additive_series_not_rolled_up,SER_NO_ECDC_TRIC_ANNUAL,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition. Registry facts replace matching periods; legacy-only periods are retained as explicit coverage gap fills.,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api,fhi_msis,Norway FHI MSIS Statistics Bank,https://allvis.fhi.no/msis,official_json_api
